INCOME,AGE_IN_YEARS,HAS_CHILDREN,RENTER,OWNER,GOOD_CREDIT,COLLEGE_DEGREE,AVG_DIST_FROM_HOME,MILLENIAL,DISTANCE_FROM_HOME,TRAVELER,TIME_OF_DAY
80372.17748,55.44500222,0,0,0,1,0,13.7,0,4,0,9
225000.002,64.475648,0,0,1,1,1,5.64,0,5,0,8
125000.0027,59.893186,0,0,1,1,1,20.79,0,43,0,11
32500.0078,61.39589,1,1,0,1,1,16.45,0,21,0,18
250000.0027,53.894555,0,0,1,1,1,23.25,0,4,0,12
17500.0074,56.73293,1,0,1,1,0,24.43,0,12,0,6
57500.0028,53.894655,1,0,1,1,1,31.68,0,39,0,11
32500.0003,68.222066,0,0,0,0,0,0.91,0,8,0,13
17500.0053,96.394075,0,0,1,1,1,2.92,0,3,0,14
27500.0011,81.474064,1,0,1,1,0,5.54,0,6,0,18
62500.0089,56.397675,0,1,0,1,1,17.22,0,32,0,18
17500.0075,56.14713,1,1,0,1,0,24.29,0,11,0,13
27500.0034,76.644057,0,0,1,1,0,2.52,0,6,0,16
57500.0009,77.139846,1,0,1,1,1,23.03,0,26,0,11
57500.0003,59.471895,1,0,1,1,0,33.54,0,23,0,7
62500.0011,48.222866,1,0,1,1,1,50.22,0,19,0,6
12500.0084,58.647688,0,0,0,1,0,1.18,0,6,0,11
87500.0093,52.315939,1,0,1,1,0,30.96,0,34,0,8
70000.0002,55.44420222,0,0,1,1,0,19.88,0,32,0,10
62500.0064,55.45040222,1,0,0,1,1,48.78,0,321,1,18
57500.0031,55.44710222,1,0,1,1,0,53.28,0,28,0,6
80372.17988,54.97123,1,0,1,1,0,29.88,0,3,0,13
62500.001,75.220713,0,0,1,1,1,4.34,0,7,0,10
57500.0036,80.972799,1,1,0,1,1,17.99,0,34,0,17
80372.17978,55.44730222,0,0,0,0,0,27,0,6,0,9
125000.0094,64.14903,0,0,1,1,0,16.87,0,36,0,17
80372.18108,55.44860222,0,0,0,1,0,15.73,0,1,0,17
80372.17688,55.44440222,0,0,0,1,0,25.9,0,5,0,11
80372.17998,55.44750222,0,0,0,1,0,17.3,0,18,0,10
27500.0097,81.734546,0,0,1,1,1,2.93,0,6,0,6
125000.0087,88.816366,1,0,1,1,0,24.05,0,31,0,15
125000.0038,53.309755,1,0,1,1,0,24.84,0,41,0,15
80372.17738,55.44490222,0,0,0,0,0,2.8,0,3,0,13
62500.0007,79.305286,1,0,1,1,1,22.4,0,12,0,7
57500.0048,60.973999,1,0,1,1,1,31.05,0,24,0,13
17500.0088,61.229881,1,0,1,1,1,6.3,0,8,0,16
87500.0046,56.059357,1,0,1,1,0,47.88,0,26,0,11
27500.0084,60.977599,0,0,1,1,0,2.38,0,8,0,11
37500.0049,39.142477,0,0,0,1,1,4.9,0,9,0,12
87500.0098,63.396521,0,0,1,1,1,8.19,0,4,0,7
87500.0019,66.140161,1,0,1,1,1,32.24,0,30,0,17
80372.18158,55.643704,0,0,1,1,0,6.37,0,1,0,17
12500.0073,64.73283,0,0,1,1,0,2.16,0,7,0,14
32500.0098,66.31507,1,0,0,0,0,3.85,0,7,0,14
80372.17908,55.44660222,0,0,1,1,0,2.1,0,7,0,11
87500.0022,68.72773,1,0,1,1,1,43.42,0,22,0,11
162500.0096,68.650257,1,0,1,1,0,39.96,0,34,0,15
37500.0057,63.729177,0,0,1,1,0,1.54,0,8,0,6
12500.0046,67.974484,0,0,1,1,0,1.89,0,7,0,13
5000.0012,61.222281,0,0,0,0,0,2.76,0,6,0,10
225000.008,59.060704,1,0,1,1,1,55.62,0,4,0,6
52500.006,71.392721,0,0,1,1,0,1.53,0,6,0,18
70000.0039,63.056604,1,0,1,0,0,15.3,0,2,0,11
27500.0047,89.310655,1,0,1,0,1,7.47,0,3,0,19
87500.0002,68.969399,1,0,1,1,0,43.81,0,26,0,6
80372.18038,64.477548,1,1,0,0,0,20.52,0,4,0,19
125000.003,84.309639,1,0,1,1,0,35.04,0,19,0,17
37500.0003,65.38839,0,0,1,1,1,2.74,0,7,0,6
80372.17938,55.44690222,0,0,0,0,0,0,0,2,0,8
47500.006,55.45000222,0,0,0,1,0,2,0,584,1,12
5000.009,91.647604,0,0,1,0,1,2.6,0,1,0,10
37500.003,75.808613,0,0,1,1,1,2.11,0,4,0,13
80372.18188,75.895886,0,0,0,1,0,5.58,0,246,1,15
80372.18218,55.44970222,0,0,0,1,0,27.48,0,4,0,12
5000.0001,89.473064,1,0,1,0,0,2.1,0,8,0,9
57500.007,55.45100222,1,0,1,1,0,35.1,0,22,0,8
80372.17918,54.140961,1,0,1,1,0,3.42,0,5,0,10
5000.0097,63.396421,0,1,0,0,0,1.13,0,2,0,19
52500.0036,55.141177,1,0,1,1,0,33.28,0,35,0,7
62500.0014,58.89257,1,0,1,1,1,32.5,0,31,0,16
62500.0071,55.45110222,1,0,1,0,0,48.96,0,20,0,19
125000.008,53.814982,0,0,1,1,0,7.38,0,5,0,19
37500.0001,79.386821,1,0,1,1,1,0.54,0,3,0,12
37500.002,86.89317,0,0,0,1,1,2.7,0,8,0,6
27500.0076,90.564753,0,0,1,0,0,0.95,0,8,0,12
80372.18578,61.816282,0,0,1,1,1,17.16,0,39,0,19
162500.0032,66.727362,1,0,1,1,0,28.35,0,158,1,16
42500.0028,55.44680222,1,1,0,1,0,17.55,0,14,0,14
57500.0082,58.814497,0,0,1,1,0,19.32,0,20,0,8
32500.0041,57.058173,1,0,1,0,0,7.63,0,6,0,11
87500.0026,52.561122,1,0,1,1,0,51.48,0,21,0,11
62500.0029,55.44690222,1,0,1,1,0,35.1,0,35,0,11
225000.0083,65.481264,1,0,1,1,1,62.64,0,36,0,10
80372.17718,55.44470222,0,0,1,1,0,11,0,9,0,19
87500.0055,89.974015,1,0,1,1,1,36.6,0,42,0,19
62500.0014,68.893939,1,0,1,0,1,19.68,0,9,0,14
62500.0041,55.44810222,1,0,1,1,0,54.18,0,33,0,7
37500.0013,70.558453,0,0,1,1,0,2.42,0,5,0,16
47500.0069,77.145846,1,0,1,1,1,5.65,0,6,0,7
47500.0087,66.732862,1,0,1,1,0,13.09,0,291,1,15
22500.0084,50.31367,1,1,0,0,0,10.27,0,9,0,15
80372.18368,61.565037,0,0,1,1,0,3,0,1,0,14
27500.0068,67.976684,1,0,1,1,0,12.85,0,7,0,12
12500.0024,68.810066,0,0,1,1,0,2.06,0,3,0,17
17500.0069,84.061657,1,0,1,1,0,1.77,0,6,0,19
225000.0069,55.45090222,1,0,1,1,0,54.18,0,325,1,15
42500.0058,55.44980222,0,0,1,0,0,16,0,34,0,9
57500.0065,55.226213,1,0,1,1,0,53.64,0,41,0,10
87500.001,66.139261,1,0,1,1,0,37.31,0,44,0,19
5000.0058,76.564322,1,0,1,0,0,8.85,0,9,0,12
52500.0046,51.810213,1,0,0,1,0,31.95,0,7,0,16
80372.18048,55.44800222,0,0,1,0,0,9.35,0,2,0,9
17500.0072,59.478795,0,0,0,1,0,3.06,0,7,0,9
17500.0067,73.39479,1,0,1,0,0,3.99,0,7,0,6
125000.0077,69.061773,1,0,1,1,0,54.72,0,23,0,11
47500.0085,75.564968,0,0,1,1,1,0.85,0,7,0,16
62500.004,44.058757,1,0,1,0,0,25.74,0,33,0,6
62500.0071,82.227497,0,0,0,0,0,2.92,0,6,0,9
87500.0024,55.44640222,0,0,1,1,0,33.36,0,2,0,15
47500.0012,61.969715,1,0,0,1,0,18.78,0,10,0,18
125000.0057,57.478664,0,0,1,1,0,14.49,0,4,0,18
87500.0038,53.057873,1,0,1,1,1,37.8,0,41,0,17
80372.18038,55.44790222,0,0,0,1,0,1.6,0,3,0,15
47500.0035,98.056888,1,0,1,1,0,9.88,0,7,0,7
27500.0036,75.560068,0,0,1,1,0,1.44,0,2,0,11
87500.0043,60.393075,0,0,1,1,0,13.38,0,4,0,19
62500.0071,58.31237,0,0,1,1,1,5.16,0,284,1,9
87500.0032,69.810182,1,0,1,1,1,29.1,0,42,0,13
17500.0022,75.054904,1,0,1,1,1,5.82,0,9,0,17
12500.007,64.899539,1,0,1,0,0,16.4,0,35,0,17
87500.0086,53.229681,1,0,1,1,0,48.42,0,18,0,10
250000.0061,61.312055,0,0,1,1,1,15.12,0,5,0,15
70000.002,54.055388,1,0,1,1,1,41.76,0,32,0,9
17500.007,81.312955,0,0,1,1,0,1.91,0,9,0,8
17500.0025,77.809482,1,0,1,1,0,5.72,0,9,0,19
87500.0027,56.561222,0,0,1,1,1,14.32,0,404,1,10
62500.0076,58.479879,1,0,1,1,1,6.44,0,7,0,19
70000.0062,80.898739,0,1,0,1,1,0.54,0,9,0,15
12500.0093,82.31457,0,0,0,1,0,2.99,0,3,0,8
17500.0022,62.140461,1,0,1,1,1,11.16,0,9,0,9
5000.0094,55.899886,0,0,0,1,0,0.08,0,8,0,6
27500.0073,97.39539,0,0,1,1,0,0.49,0,8,0,8
37500.0099,62.397306,1,0,1,1,1,4.83,0,7,0,17
5000.0032,68.476848,1,0,1,1,0,7.44,0,9,0,9
22500.0019,38.641188,1,0,1,1,0,28.8,0,17,0,16
80372.18008,63.475195,0,0,0,1,0,8.24,0,4,0,8
125000.0034,66.560553,1,0,1,1,0,48.45,0,29,0,8
42500.0067,66.563853,0,0,1,1,1,5.48,0,3,0,12
80372.18518,55.45270222,1,0,0,1,0,51.3,0,41,0,10
22500.0004,76.641057,0,1,0,0,0,2.01,0,3,0,14
87500.0092,79.395921,1,0,1,1,1,28.6,0,23,0,12
17500.0042,44.058957,1,1,0,1,0,6.36,0,7,0,15
37500.0049,46.89607,1,0,1,1,1,34.8,0,6,0,18
87500.0012,68.72673,1,0,1,1,1,40.69,0,32,0,12
47500.005,55.44900222,1,0,1,1,0,44.66,0,23,0,19
37500.0056,88.14523,0,0,1,1,0,1.96,0,2,0,15
70000.0057,53.974215,1,0,1,1,0,0.9,0,4,0,17
87500.007,55.45100222,1,0,1,1,1,13.14,0,5,0,7
47500.0075,85.061573,1,0,1,1,1,16.2,0,8,0,10
5000.0047,87.561168,1,0,0,0,0,1.11,0,4,0,19
27500.0082,65.229281,0,0,1,0,0,1.11,0,6,0,10
17500.0019,65.726746,0,1,0,1,1,3.26,0,7,0,17
5000.0052,64.73073,0,0,0,0,1,3.21,0,9,0,13
37500.0014,76.72693,0,0,0,1,0,1.74,0,8,0,8
37500.0057,94.811997,0,0,1,1,0,0.55,0,7,0,15
5000.0073,89.146246,0,0,1,0,1,1.51,0,7,0,14
47500.0027,55.44670222,1,0,1,1,0,35.88,0,25,0,8
17500.0044,55.44840222,1,1,0,1,0,22.33,0,37,0,14
32500.0093,92.73483,1,0,1,0,0,8.31,0,7,0,17
47500.0068,84.647457,0,0,1,1,0,0.65,0,4,0,6
87500.0017,74.30697,1,0,1,1,1,18.8,0,37,0,10
80372.17838,55.44590222,0,0,0,1,0,9.5,0,7,0,18
37500.0007,55.44470222,1,0,0,0,0,29.5,0,36,0,9
27500.0097,72.231466,0,0,1,1,1,0.66,0,9,0,12
62500.0032,56.561722,1,0,1,1,0,38.35,0,20,0,18
22500.0061,89.479064,1,0,1,1,0,1.77,0,3,0,18
47500.007,96.228766,0,0,1,1,1,1.08,0,9,0,7
87500.0067,71.812313,1,0,1,1,0,16.8,0,29,0,6
42500.0075,55.45150222,1,0,1,0,1,20.79,0,22,0,17
125000.0063,55.45030222,1,0,1,1,0,43.92,0,43,0,12
42500.0001,68.558622,1,0,1,1,0,17.94,0,35,0,8
57500.0055,35.058204,0,0,0,1,0,25.04,0,36,0,11
22500.0022,58.559353,1,0,1,0,0,23.94,0,33,0,11
37500.0013,52.808966,1,0,1,0,0,19.65,0,9,0,11
47500.0017,67.054404,1,0,1,1,0,14.7,0,8,0,10
42500.0022,79.892686,0,0,1,1,0,3.03,0,8,0,10
87500.0036,52.310239,0,0,1,1,0,20.28,0,35,0,14
87500.0013,67.639904,0,0,1,1,1,16.75,0,26,0,6
47500.0079,72.229666,1,1,0,1,0,3.25,0,7,0,14
125000.0097,56.483348,1,0,1,1,1,37.98,0,2,0,6
27500.0056,78.225997,1,0,1,1,1,9.18,0,7,0,11
70000.0093,61.816282,0,0,1,1,0,10.7,0,1,0,18
57500.0068,58.813097,0,0,1,1,0,18.12,0,15,0,17
80372.17838,107.971784,1,0,1,1,0,24.64,0,30,0,6
22500.0051,64.311739,0,1,0,0,1,2.07,0,9,0,7
125000.0098,55.45380222,0,0,1,1,0,19.08,0,29,0,7
22500.0029,58.223297,0,0,0,0,1,5.24,0,9,0,16
5000.0043,55.44830222,1,0,1,0,0,3.52,0,8,0,15
5000.0057,55.44970222,0,0,1,0,0,13.92,0,8,0,8
37500.0099,55.45390222,1,0,1,1,0,24.03,0,27,0,7
52500.007,37.731846,1,0,0,1,1,36.12,0,22,0,13
125000.0053,67.476895,1,0,1,1,1,41.85,0,26,0,9
42500.0021,55.44610222,1,1,0,0,1,35.1,0,25,0,14
27500.0014,89.893255,0,0,1,1,0,1.38,0,1,0,7
70000.0052,49.645173,1,0,1,1,0,39.96,0,22,0,15
70000.0035,71.390221,1,0,1,1,0,22.47,0,36,0,13
37500.0023,99.725777,0,0,0,1,0,0.31,0,8,0,7
57500.0054,55.44940222,1,0,1,1,1,57.6,0,27,0,15
47500.0075,91.563968,0,0,0,1,1,3.15,0,6,0,19
5000.0097,81.978215,0,0,1,0,0,0.64,0,1,0,15
80372.17668,55.44420222,0,0,0,1,0,4.59,0,1,0,12
17500.0051,55.44910222,1,0,1,1,0,35.31,0,23,0,19
37500.0087,85.062773,0,0,1,1,1,1,0,126,1,13
70000.0087,85.815682,1,0,1,1,0,27.81,0,43,0,14
57500.0024,55.44640222,1,0,0,1,0,44.82,0,36,0,19
80372.17808,55.44560222,0,0,1,0,0,29.9,0,9,0,10
22500.0016,55.44560222,0,0,1,0,1,6.24,0,6,0,8
17500.0041,53.895955,1,0,1,0,0,22.32,0,20,0,17
125000.0014,58.807697,1,0,1,1,1,1.26,0,1,0,6
42500.0054,75.811013,0,0,1,1,0,2.25,0,7,0,16
5000.0089,85.648873,0,0,0,0,1,2.51,0,3,0,19
37500.0041,61.310055,1,0,1,1,0,11.76,0,6,0,9
57500.0083,55.45230222,0,1,0,1,0,18.96,0,40,0,16
57500.0012,55.44520222,0,0,0,1,0,23.87,0,44,0,16
80372.17768,55.44520222,0,0,1,1,0,3,0,3,0,9
70000.0055,64.646157,1,0,1,1,1,38.88,0,37,0,15
125000.004,74.561153,1,0,1,1,1,33.96,0,32,0,16
42500.0014,58.640688,1,0,1,0,0,3.52,0,8,0,17
32500.0008,82.89197,1,0,1,1,0,2.86,0,6,0,11
125000.0072,80.647857,0,0,1,1,0,17.4,0,40,0,18
125000.0096,51.062304,0,0,1,0,1,55.08,0,38,0,10
87500.0064,55.45040222,0,0,1,1,0,21.42,0,25,0,19
87500.0045,77.973015,1,0,1,1,0,37.68,0,41,0,9
87500.0004,73.473364,0,0,1,1,0,2.91,0,9,0,11
70000.0065,74.97433,1,0,1,1,0,18.9,0,39,0,11
52500.0032,59.893686,1,1,0,0,0,16.92,0,44,0,12
52500.0081,60.396875,1,0,1,1,1,20.37,0,11,0,16
87500.0024,69.056473,1,0,1,1,0,23.27,0,37,0,7
80372.18268,55.45020222,0,0,0,0,0,8.28,0,5,0,8
17500.0029,58.30817,0,0,0,1,1,0.1,0,9,0,13
57500.0086,39.480195,1,0,1,1,1,47.16,0,37,0,12
225000.0046,62.057988,1,0,1,1,0,24.3,0,24,0,10
37500.0052,79.391921,0,0,1,1,1,2.19,0,9,0,17
12500.0032,85.643173,0,0,0,1,0,1.79,0,2,0,16
187500.0062,56.14583,0,0,1,1,1,10.8,0,2,0,15
57500.0005,35.387221,1,0,1,1,1,50.22,0,34,0,18
70000.0041,55.44810222,0,0,0,1,0,5.76,0,4,0,10
17500.0061,74.478379,0,0,1,1,0,3.07,0,3,0,7
37500.0024,78.140661,0,0,1,1,0,1.97,0,5,0,17
5000.0014,84.809066,0,0,1,0,1,3.47,0,7,0,10
42500.0002,58.557353,1,0,1,1,0,26.4,0,15,0,7
52500.0009,78.96873,0,0,1,0,1,1.41,0,7,0,16
125000.0016,59.054304,0,0,1,1,1,15.2,0,5,0,12
42500.0074,69.061473,1,0,0,0,0,15.33,0,6,0,19
125000.0097,65.649673,0,0,1,1,1,16.31,0,39,0,8
47500.0022,72.475848,0,0,0,1,0,2.33,0,7,0,7
70000.0092,75.313786,1,0,1,1,1,20.25,0,35,0,8
37500.0069,85.060973,1,0,0,1,0,13.05,0,7,0,15
70000.0006,46.053988,1,0,0,1,0,24.84,0,18,0,10
17500.0059,74.645188,1,0,1,1,0,3.21,0,1,0,12
87500.0075,68.14713,1,0,1,1,0,42.48,0,42,0,19
37500.0044,101.058473,0,0,1,1,0,0.62,0,2,0,6
80372.18568,55.45320222,0,0,1,1,0,16.64,0,41,0,9
70000.0016,54.89277,0,0,0,1,0,16.88,0,19,0,18
87500.0093,69.567137,1,0,1,1,1,26.64,0,34,0,18
57500.0001,59.638704,1,0,1,1,0,27.76,0,13,0,15
32500.0034,81.810382,0,0,1,1,0,0.3,0,4,0,8
47500.0054,40.646057,1,0,1,1,0,21,0,35,0,18
12500.0008,51.305386,0,0,1,1,0,9.12,0,8,0,15
70000.0072,93.39529,1,0,1,1,0,29.52,0,195,1,15
5000.0065,82.812797,1,1,0,0,1,9.84,0,4,0,19
70000.0001,58.30537,1,0,1,1,1,25.22,0,21,0,9
57500.0082,55.45220222,1,1,0,1,0,36.68,0,22,0,8
42500.0044,55.44840222,0,0,1,1,0,17.45,0,33,0,11
87500.0009,77.725746,0,0,1,1,1,10.14,0,8,0,6
5000.0057,77.897555,0,0,1,0,1,3.02,0,1,0,13
22500.008,75.479595,0,0,1,0,0,0.72,0,5,0,8
87500.0065,50.97433,0,0,0,1,0,29.55,0,44,0,18
27500.007,76.480648,1,0,1,1,0,9.15,0,326,1,6
70000.0027,55.44670222,0,0,1,1,0,12.8,0,6,0,19
70000.0029,55.44690222,1,0,1,1,0,10.62,0,1,0,8
80372.18598,55.45350222,0,0,1,1,0,22.72,0,18,0,12
27500.0075,68.229266,1,0,1,1,0,0,0,4,0,6
62500.0019,56.390675,1,0,1,1,0,35.1,0,31,0,8
52500.0098,68.14943,1,0,1,1,1,20.72,0,12,0,9
42500.0072,57.313155,1,0,1,1,1,19.17,0,21,0,8
62500.0033,75.559768,0,0,1,1,1,3.7,0,136,1,9
17500.0092,78.97703,0,0,1,1,1,1.13,0,2,0,7
47500.0072,58.394606,1,0,1,1,1,18.27,0,23,0,12
27500.0066,97.646573,0,0,1,1,0,3.18,0,5,0,12
47500.003,72.810666,0,0,1,1,0,1.01,0,6,0,14
87500.0082,55.45220222,0,0,1,0,1,26.82,0,36,0,10
22500.002,69.641973,1,0,1,0,0,2.76,0,9,0,13
80372.18228,55.44980222,0,0,0,1,0,18.6,0,3,0,15
37500.0018,81.893655,0,1,0,1,0,2.51,0,1,0,19
17500.0076,56.900139,1,0,1,1,0,5.88,0,9,0,13
32500.002,55.44600222,1,0,0,0,1,26.8,0,34,0,10
125000.0024,51.306986,1,0,1,1,1,39.42,0,206,1,13
12500.0005,57.725346,1,0,1,0,0,15.12,0,9,0,12
37500.0012,67.472795,0,0,1,1,0,0.4,0,9,0,14
17500.0098,59.481395,0,0,1,1,0,6.64,0,9,0,19
32500.0059,60.73143,0,0,1,0,0,2.38,0,9,0,6
32500.0081,55.45210222,1,0,1,0,0,20.16,0,36,0,10
12500.0073,55.45130222,0,0,0,1,0,1.88,0,6,0,13
80372.18458,55.45210222,0,0,0,1,0,7.52,0,3,0,17
5000.0037,55.44770222,0,0,1,1,1,9.3,0,6,0,7
5000.0079,74.732062,0,0,1,0,0,0.36,0,9,0,6
57500.0051,55.44910222,0,0,1,1,0,27.28,0,539,1,10
42500.0034,62.89457,1,1,0,1,1,12.36,0,9,0,10
125000.0025,49.141446,1,0,1,1,1,61.74,0,32,0,19
37500.0008,81.473764,0,0,0,1,0,1.12,0,7,0,14
5000.0081,60.977299,1,1,0,0,0,17,0,10,0,18
47500.0028,71.055504,1,0,1,1,0,0.72,0,8,0,9
5000.0049,73.729746,1,0,1,0,1,9.69,0,7,0,14
22500.0018,102.222197,0,0,1,1,1,2.91,0,7,0,19
37500.0055,56.227266,0,0,1,1,1,10.2,0,8,0,12
80372.18478,55.45230222,1,0,0,1,0,8.64,0,3,0,12
17500.0074,90.479679,1,0,1,0,0,0.6,0,6,0,19
87500.0077,74.061088,1,0,1,1,0,22.23,0,39,0,12
70000.0017,55.44570222,0,0,0,1,0,22.89,0,28,0,9
70000.0013,88.223066,1,0,1,1,0,3.99,0,7,0,10
52500.0044,82.728562,1,0,1,1,0,5.08,0,6,0,18
62500.0077,34.145961,1,0,0,1,0,36.18,0,29,0,19
37500.0067,81.731546,1,0,1,1,1,11.55,0,7,0,12
37500.0081,51.646704,1,0,0,1,0,0.72,0,6,0,8
70000.0022,63.306786,1,0,1,1,1,16.47,0,29,0,19
32500.007,58.731162,1,0,1,0,0,18.13,0,35,0,10
57500.0031,58.30837,1,0,1,1,1,23.27,0,19,0,15
62500.005,91.224713,0,0,1,1,1,3.44,0,8,0,17
125000.0063,58.393706,1,0,1,1,0,61.74,0,24,0,15
125000.0017,57.970215,0,0,1,1,1,18.64,0,44,0,15
87500.0069,55.144477,0,0,1,1,0,37.24,0,5,0,6
187500.0082,59.227913,0,0,1,1,1,12.51,0,470,1,14
47500.0005,54.053888,1,0,1,1,1,23.24,0,189,1,10
225000.0034,71.390121,1,0,1,1,1,39.84,0,12,0,19
47500.0058,60.312439,1,0,1,1,0,8.88,0,7,0,13
125000.002,60.642657,0,0,1,1,0,5.76,0,3,0,14
27500.0037,64.811366,0,0,1,1,0,0.62,0,1,0,12
5000.0035,88.310139,0,0,1,1,0,2.08,0,6,0,16
125000.0085,58.732662,1,0,1,1,1,22.14,0,3,0,15
17500.005,75.561468,0,0,1,1,0,1.14,0,8,0,7
225000.0025,60.309139,1,0,1,1,1,14.85,0,3,0,19
57500.0042,46.142461,1,1,0,1,0,51.12,0,34,0,14
250000.003,60.224766,0,0,1,1,1,19.56,0,30,0,10
87500.0078,43.394521,0,0,1,1,1,31.5,0,2,0,10
62500.0077,68.815366,0,0,1,1,1,6.21,0,4,0,15
250000.0088,58.481079,0,0,1,1,1,11.52,0,7,0,6
87500.0015,52.809166,1,0,0,0,0,4.86,0,1,0,18
125000.0047,54.392106,0,0,1,1,0,2.1,0,9,0,9
32500.0038,55.44780222,0,0,1,1,1,7.74,0,6,0,8
125000.0083,41.229381,0,0,1,1,1,36.72,0,9,0,15
125000.0046,37.729446,0,0,1,1,0,23.38,0,11,0,13
32500.0069,42.227297,1,0,0,0,0,30.96,0,40,0,16
12500.0089,46.566053,0,0,1,0,0,8.15,0,2,0,9
80372.18358,34.227497,0,0,0,0,0,19.44,0,10,0,19
80372.18398,55.45150222,0,0,1,0,0,23.68,0,7,0,6
12500.0085,91.061204,0,0,1,1,1,0.79,0,2,0,9
87500.0094,66.566553,1,0,0,1,0,0.72,0,8,0,15
125000.002,62.726162,0,0,0,0,0,11.64,0,9,0,12
70000.0095,54.648788,1,0,1,0,1,35.82,0,2,0,18
87500.0091,43.480695,1,0,1,1,0,14.94,0,1,0,16
70000.0015,53.808482,1,0,0,0,0,5.04,0,7,0,17
42500.0019,54.559053,1,0,1,1,0,46.05,0,8,0,7
47500.007,58.145261,0,0,1,1,1,8.91,0,5,0,8
80372.18378,55.45130222,0,0,0,1,0,5.52,0,8,0,9
87500.0083,49.147246,1,0,1,1,0,60.48,0,40,0,11
80372.18148,75.561468,0,0,0,1,1,7.86,0,6,0,15
80372.18138,55.44890222,0,0,1,0,0,12.76,0,9,0,12
87500.0022,62.055588,0,0,1,1,1,6.1,0,3,0,12
70000.0059,37.897755,1,0,0,1,1,32.76,0,43,0,17
80372.18268,44.227966,0,0,0,0,0,42.28,0,44,0,9
80372.18558,55.45310222,0,0,0,1,0,8.88,0,6,0,18
32500.0043,73.225381,0,0,1,0,0,3,0,4,0,11
80372.18428,55.45180222,0,0,0,1,0,10.24,0,9,0,14
62500.0002,55.44420222,0,0,0,1,0,23.73,0,6,0,18
80372.17928,55.44680222,0,0,1,1,0,6.2,0,3,0,13
57500.0091,60.649757,0,0,1,1,0,0.18,0,2,0,8
80372.18258,55.45010222,0,0,0,0,0,26.88,0,16,0,13
62500.0003,101.473264,0,0,1,1,0,2.94,0,5,0,16
70000.0029,92.810566,0,0,1,1,0,4.9,0,4,0,16
80372.18108,43.224313,0,0,1,1,1,27.12,0,13,0,9
250000.0063,74.563453,1,0,1,1,0,40.56,0,18,0,14
80372.18178,35.392021,0,0,0,0,1,18.81,0,35,0,11
87500.0066,55.45060222,1,0,1,1,0,18,0,32,0,6
80372.17998,55.44750222,0,0,0,0,0,17.5,0,5,0,11
250000.0025,49.642473,1,0,1,1,1,53.82,0,16,0,19
87500.0027,75.222413,1,0,0,1,0,17,0,3,0,19
57500.0011,37.055173,1,0,1,1,0,22.86,0,35,0,18
80372.18598,55.45350222,0,0,0,1,0,11.12,0,3,0,10
32500.0039,55.44790222,1,0,1,0,0,19.1,0,5,0,14
125000.0072,89.061273,1,0,1,1,0,5.2,0,7,0,13
17500.0067,46.227097,1,0,1,1,0,10.56,0,1,0,13
52500.0068,56.565322,0,0,1,1,0,9.66,0,9,0,16
5000.0087,53.39679,0,0,1,0,1,2.55,0,8,0,8
5000.0088,55.45280222,1,0,0,1,0,7.56,0,1,0,17
27500.0001,55.44410222,0,0,0,0,0,5.49,0,5,0,10
80372.18348,55.45100222,0,0,0,1,0,21.12,0,12,0,18
80372.18398,55.45150222,0,0,0,0,0,21.84,0,41,0,16
70000.008,55.731477,1,0,1,1,1,5.04,0,6,0,6
47500.0094,36.483048,0,0,1,1,0,18.36,0,36,0,14
70000.0036,68.562122,1,0,1,1,1,7.56,0,9,0,16
87500.0046,57.562437,1,0,1,1,0,2.7,0,8,0,10
80372.18428,46.647088,0,0,1,1,1,3.22,0,6,0,10
32500.0033,55.44730222,0,0,0,1,0,8.88,0,7,0,14
52500.0054,56.646057,0,0,1,0,0,6.54,0,4,0,16
47500.0014,73.38949,0,0,1,1,1,3.15,0,5,0,10
87500.0069,65.227981,0,0,1,1,1,6,0,5,0,8
47500.0033,48.895839,1,0,1,1,0,31.2,0,34,0,9
70000.0092,45.567037,1,0,1,1,1,57.78,0,15,0,8
87500.0024,66.89357,0,0,1,1,1,3.2,0,5,0,13
70000.0053,53.645273,1,0,1,1,0,52.92,0,37,0,14
32500.0034,45.142346,0,0,1,0,0,1.2,0,3,0,13
87500.0032,45.224281,1,0,1,1,1,43.74,0,10,0,7
70000.0027,39.559168,1,1,0,1,0,34.2,0,34,0,6
80372.18028,55.44780222,0,0,0,0,0,9,0,8,0,18
80372.18188,55.44940222,0,0,0,0,0,0.24,0,2,0,8
70000.0038,55.44780222,1,0,1,1,1,46.62,0,33,0,7
80372.18618,76.14933,0,0,1,1,0,7.64,0,5,0,14
57500.0029,55.44690222,0,0,0,1,0,8.56,0,7,0,19
52500.0047,41.225781,1,0,1,1,1,40.65,0,7,0,12
70000.0038,45.895655,1,0,1,1,0,27.36,0,3,0,11
125000.0081,35.977984,0,0,0,1,0,33.88,0,17,0,11
80372.18198,55.44950222,0,0,0,0,0,39.96,0,12,0,19
62500.0071,52.228866,0,0,0,1,1,28.8,0,22,0,17
87500.0026,38.97043,1,0,1,1,1,25.2,0,42,0,17
80372.18078,39.224013,0,0,0,1,1,27.06,0,13,0,16
125000.0047,60.14433,0,0,0,0,0,2.1,0,3,0,13
125000.0081,50.647388,0,0,1,1,0,20.34,0,29,0,12
62500.0065,45.813482,0,0,1,1,1,11.61,0,6,0,16
